,Unnamed: 0,Month,Neighbourhood,Mean,Count
1040,1041,34,GREENWICH VILLAGE-CENTRAL,4771271.24444444,45
1041,1042,35,GREENWICH VILLAGE-CENTRAL,2711962.0754717,53
1042,1043,36,GREENWICH VILLAGE-CENTRAL,2400494.475,40
1043,1044,25,GREENWICH VILLAGE-WEST,9653842.8,40
1044,1045,26,GREENWICH VILLAGE-WEST,3757414.65909091,44
1045,1046,27,GREENWICH VILLAGE-WEST,3068439.4,30
1046,1047,28,GREENWICH VILLAGE-WEST,1580687.36585366,41
1047,1048,29,GREENWICH VILLAGE-WEST,2089913.47222222,36
1048,1049,30,GREENWICH VILLAGE-WEST,4415794.510638299,47
1049,1050,31,GREENWICH VILLAGE-WEST,3872633.29411765,51
1050,1051,32,GREENWICH VILLAGE-WEST,3169429.17021277,47
1051,1052,33,GREENWICH VILLAGE-WEST,3195170.86666667,45
1052,1053,34,GREENWICH VILLAGE-WEST,4535996.0625,48
1053,1054,35,GREENWICH VILLAGE-WEST,4000042.90243902,41
1054,1055,36,GREENWICH VILLAGE-WEST,6558252.07017544,57
1055,1056,25,HARLEM-CENTRAL,1689573.07462687,67
1056,1057,26,HARLEM-CENTRAL,1363543.56521739,69
1057,1058,27,HARLEM-CENTRAL,1800520.09589041,73
1058,1059,28,HARLEM-CENTRAL,1781245.61363636,44
1059,1060,29,HARLEM-CENTRAL,2081467.75925926,54
1060,1061,30,HARLEM-CENTRAL,1447971.84615385,65
1061,1062,31,HARLEM-CENTRAL,1496168.0,93
1062,1063,32,HARLEM-CENTRAL,2764782.32,50
1063,1064,33,HARLEM-CENTRAL,2759544.984375,64
1064,1065,34,HARLEM-CENTRAL,1773713.7804878002,41
1065,1066,35,HARLEM-CENTRAL,1383055.78378378,37
1066,1067,36,HARLEM-CENTRAL,2923463.47457627,59
1067,1068,25,HARLEM-EAST,670262.5,12
1068,1069,26,HARLEM-EAST,2445003.0,15
1069,1070,27,HARLEM-EAST,2116835.41666667,12
1070,1071,28,HARLEM-EAST,2346159.36363636,11
1071,1072,29,HARLEM-EAST,9324541.75,12
1072,1073,30,HARLEM-EAST,2244262.5,12
1073,1074,31,HARLEM-EAST,1747608.88235294,17
1074,1075,32,HARLEM-EAST,2527473.68421053,19
1075,1076,33,HARLEM-EAST,2085647.8,10
1076,1077,34,HARLEM-EAST,603500.0,9
1077,1078,35,HARLEM-EAST,2061545.45454545,11
1078,1079,36,HARLEM-EAST,1329619.04761905,21
1079,1080,25,HARLEM-UPPER,2525368.625,16
1080,1081,26,HARLEM-UPPER,1860047.22222222,9
1081,1082,27,HARLEM-UPPER,5378779.36363636,11
1082,1083,28,HARLEM-UPPER,2239321.20833333,24
1083,1084,29,HARLEM-UPPER,909273.25,20
1084,1085,30,HARLEM-UPPER,825218.833333333,12
1085,1086,31,HARLEM-UPPER,1299199.41666667,12
1086,1087,32,HARLEM-UPPER,1187022.8,5
1087,1088,33,HARLEM-UPPER,3480750.0,8
1088,1089,34,HARLEM-UPPER,911537.666666667,12
1089,1090,35,HARLEM-UPPER,1672907.2,5
1090,1091,36,HARLEM-UPPER,2017454.39130435,23
1091,1092,25,HARLEM-WEST,6390000.0,3
1092,1093,26,HARLEM-WEST,1714250.0,3
1093,1094,27,HARLEM-WEST,2783333.33333333,3
1094,1095,28,HARLEM-WEST,263.0,1
1095,1096,29,HARLEM-WEST,4732500.0,2
1096,1097,30,HARLEM-WEST,1621889.57142857,7
1097,1098,31,HARLEM-WEST,8500000.0,1
1098,1099,32,HARLEM-WEST,398666.66666666704,3
1099,1100,33,HARLEM-WEST,10050875.0,4
1100,1101,35,HARLEM-WEST,272500.0,2
1101,1102,36,HARLEM-WEST,276000.0,2
1102,1103,25,INWOOD,1410434.42857143,14
1103,1104,26,INWOOD,2039859.77777778,9
1104,1105,27,INWOOD,423642.85714285704,7
1105,1106,28,INWOOD,1809350.0,15
1106,1107,29,INWOOD,653861.454545455,11
1107,1108,30,INWOOD,2078000.0,10
1108,1109,31,INWOOD,1605769.23076923,13
1109,1110,32,INWOOD,1775863.63636364,11
1110,1111,33,INWOOD,508278.875,8
1111,1112,34,INWOOD,1298843.3,10
1112,1113,35,INWOOD,654451.818181818,11
1113,1114,36,INWOOD,421057.14285714296,7
1114,1115,25,JAVITS CENTER,735333.333333333,3
1115,1116,26,JAVITS CENTER,344166.666666667,3
1116,1117,28,JAVITS CENTER,582600.0,5
1117,1118,29,JAVITS CENTER,340000.0,1
1118,1119,30,JAVITS CENTER,5112000.0,5
1119,1120,31,JAVITS CENTER,34982500.0,2
1120,1121,32,JAVITS CENTER,7740760.0,5
1121,1122,33,JAVITS CENTER,346000.0,1
1122,1123,34,JAVITS CENTER,8817837.6,5
1123,1124,35,JAVITS CENTER,13475430.2,5
1124,1125,36,JAVITS CENTER,51163750.0,3
1125,1126,25,KIPS BAY,3981890.32,25
1126,1127,26,KIPS BAY,578714.285714286,7
1127,1128,27,KIPS BAY,1144659.13636364,22
1128,1129,28,KIPS BAY,1210437.5,16
1129,1130,29,KIPS BAY,8689283.33333333,21
1130,1131,30,KIPS BAY,1078349.24324324,37
1131,1132,31,KIPS BAY,1131687.5,24
1132,1133,32,KIPS BAY,2520290.32258065,31
1133,1134,33,KIPS BAY,4688245.3,20
1134,1135,34,KIPS BAY,1273674.47058824,17
1135,1136,35,KIPS BAY,813500.0,9
1136,1137,36,KIPS BAY,273715614.3,20
1137,1138,25,LITTLE ITALY,10133944.4444444,9
1138,1139,26,LITTLE ITALY,23000000.0,2
1139,1140,27,LITTLE ITALY,14554118.0,9
1140,1141,28,LITTLE ITALY,7891868.0,9
1141,1142,29,LITTLE ITALY,5255625.0,4
1142,1143,30,LITTLE ITALY,6919166.66666667,6
1143,1144,31,LITTLE ITALY,1950100.0,1
1144,1145,32,LITTLE ITALY,4508434.16666667,12
1145,1146,33,LITTLE ITALY,2771076.25,4
1146,1147,34,LITTLE ITALY,13003782.5,4
1147,1148,35,LITTLE ITALY,7029953.33333333,3
1148,1149,36,LITTLE ITALY,7939375.0,8
1149,1150,25,LOWER EAST SIDE,3636750.0,18
1150,1151,26,LOWER EAST SIDE,7509240.08333333,24
1151,1152,27,LOWER EAST SIDE,2054209.875,24
1152,1153,28,LOWER EAST SIDE,8875335.30434783,23
1153,1154,29,LOWER EAST SIDE,2075106.06060606,33
1154,1155,30,LOWER EAST SIDE,2234823.93939394,33
1155,1156,31,LOWER EAST SIDE,1873580.8,20
1156,1157,32,LOWER EAST SIDE,3280869.42857143,28
1157,1158,33,LOWER EAST SIDE,2023368.25,24
1158,1159,34,LOWER EAST SIDE,2287412.35294118,17
1159,1160,35,LOWER EAST SIDE,2132540.04,25
1160,1161,36,LOWER EAST SIDE,1893058.38888889,18
1161,1162,26,MANHATTAN-UNKNOWN,12000000.0,1
1162,1163,25,MANHATTAN VALLEY,1435995.29411765,17
1163,1164,26,MANHATTAN VALLEY,965961.1,20
1164,1165,27,MANHATTAN VALLEY,1541401.38888889,18
1165,1166,28,MANHATTAN VALLEY,633967.333333333,12
1166,1167,29,MANHATTAN VALLEY,1887534.8,15
1167,1168,30,MANHATTAN VALLEY,2011530.0,16
1168,1169,31,MANHATTAN VALLEY,1880451.35,40
1169,1170,32,MANHATTAN VALLEY,1326631.57894737,19
1170,1171,33,MANHATTAN VALLEY,1615730.79166667,24
1171,1172,34,MANHATTAN VALLEY,1234020.82352941,17
1172,1173,35,MANHATTAN VALLEY,990837.4285714291,14
1173,1174,36,MANHATTAN VALLEY,1131022.4,15
1174,1175,25,MIDTOWN CBD,4798100.0,10
1175,1176,26,MIDTOWN CBD,180727379.3,10
1176,1177,27,MIDTOWN CBD,723950.615384615,13
1177,1178,28,MIDTOWN CBD,5613700.0,9
1178,1179,29,MIDTOWN CBD,60798528.0666667,15
1179,1180,30,MIDTOWN CBD,4424956.54166667,24
1180,1181,31,MIDTOWN CBD,1634991.66666667,9
1181,1182,32,MIDTOWN CBD,26926263.238095198,21
1182,1183,33,MIDTOWN CBD,2103837.78571429,14
1183,1184,34,MIDTOWN CBD,27843884.444444396,9
1184,1185,35,MIDTOWN CBD,2812722.81818182,11
1185,1186,36,MIDTOWN CBD,5263681.57894737,19
1186,1187,25,MIDTOWN EAST,2112785.80645161,62
1187,1188,26,MIDTOWN EAST,1415730.625,72
1188,1189,27,MIDTOWN EAST,2530382.61111111,72
1189,1190,28,MIDTOWN EAST,4934310.82142857,112
1190,1191,29,MIDTOWN EAST,1165514.8021978,91
1191,1192,30,MIDTOWN EAST,1659805.68907563,119
1192,1193,31,MIDTOWN EAST,2583016.53571429,140
1193,1194,32,MIDTOWN EAST,1425831.44545455,110
1194,1195,33,MIDTOWN EAST,1401380.12844037,109
1195,1196,34,MIDTOWN EAST,1435728.92307692,117
1196,1197,35,MIDTOWN EAST,1603927.86666667,90
1197,1198,36,MIDTOWN EAST,1509260.43,100
1198,1199,25,MIDTOWN WEST,13906476.029126199,206
1199,1200,26,MIDTOWN WEST,3385264.82446809,188
1200,1201,27,MIDTOWN WEST,1964892.1352459,244
1201,1202,28,MIDTOWN WEST,6308849.38304094,342
1202,1203,29,MIDTOWN WEST,2572698.40833333,240
1203,1204,30,MIDTOWN WEST,2096157.35164835,91
1204,1205,31,MIDTOWN WEST,421611.74201474205,407
1205,1206,32,MIDTOWN WEST,3113453.7,370
1206,1207,33,MIDTOWN WEST,1892960.73520249,321
1207,1208,34,MIDTOWN WEST,1042571.16423358,548
1208,1209,35,MIDTOWN WEST,1106320.78450363,413
1209,1210,36,MIDTOWN WEST,1691448.83879093,397
1210,1211,25,MORNINGSIDE HEIGHTS,474490.0,6
1211,1212,26,MORNINGSIDE HEIGHTS,697100.0,5
1212,1213,27,MORNINGSIDE HEIGHTS,936683.333333333,3
1213,1214,28,MORNINGSIDE HEIGHTS,494549.444444444,9
1214,1215,29,MORNINGSIDE HEIGHTS,345833.333333333,6
1215,1216,30,MORNINGSIDE HEIGHTS,2144083.33333333,6
1216,1217,31,MORNINGSIDE HEIGHTS,520875.0,12
1217,1218,32,MORNINGSIDE HEIGHTS,598333.333333333,3
1218,1219,33,MORNINGSIDE HEIGHTS,581125.0,8
1219,1220,34,MORNINGSIDE HEIGHTS,463500.0,4
1220,1221,35,MORNINGSIDE HEIGHTS,580000.0,3
1221,1222,36,MORNINGSIDE HEIGHTS,462239.2,10
1222,1223,25,MURRAY HILL,4219124.984375,64
1223,1224,26,MURRAY HILL,2249726.57142857,91
1224,1225,27,MURRAY HILL,5134100.4137931,58
1225,1226,28,MURRAY HILL,1571430.04615385,65
1226,1227,29,MURRAY HILL,1359112.30612245,49
1227,1228,30,MURRAY HILL,2329092.46341463,82
1228,1229,31,MURRAY HILL,1018035.78666667,75
1229,1230,32,MURRAY HILL,1186414.4,60
1230,1231,33,MURRAY HILL,6191467.59615385,52
1231,1232,34,MURRAY HILL,914583.7575757579,33
1232,1233,35,MURRAY HILL,5076955.717391299,46
1233,1234,36,MURRAY HILL,3022848.29310345,58
1234,1235,25,SOHO,18000880.952381,21
1235,1236,26,SOHO,5795692.8125,16
1236,1237,27,SOHO,15850907.4210526,19
1237,1238,28,SOHO,11501687.5,16
1238,1239,29,SOHO,5583962.12,25
1239,1240,30,SOHO,5142319.58333333,12
1240,1241,31,SOHO,4940111.38461538,13
1241,1242,32,SOHO,11143592.5263158,19
1242,1243,33,SOHO,4628652.8125,16
1243,1244,34,SOHO,3589083.33333333,18
1244,1245,35,SOHO,4836826.09090909,11
1245,1246,36,SOHO,3401417.21052632,19
1246,1247,25,SOUTHBRIDGE,1599855.75,4
1247,1248,26,SOUTHBRIDGE,2347276.5,4
1248,1249,27,SOUTHBRIDGE,2410782.0,5
1249,1250,28,SOUTHBRIDGE,1751127.0,7
1250,1251,29,SOUTHBRIDGE,5783202.0,5
1251,1252,30,SOUTHBRIDGE,3159742.6,5
1252,1253,31,SOUTHBRIDGE,1678625.0,4
1253,1254,33,SOUTHBRIDGE,1384000.0,6
1254,1255,34,SOUTHBRIDGE,1482787.33333333,3
1255,1256,35,SOUTHBRIDGE,1379349.33333333,3
1256,1257,36,SOUTHBRIDGE,3659394.75,12
1257,1258,25,TRIBECA,5313426.92857143,42
1258,1259,26,TRIBECA,4190521.72,25
1259,1260,27,TRIBECA,1923375.0,20
1260,1261,28,TRIBECA,2808129.85185185,27
1261,1262,29,TRIBECA,3406629.90322581,31
1262,1263,30,TRIBECA,3012228.53571429,56
1263,1264,31,TRIBECA,2764263.18292683,82
1264,1265,32,TRIBECA,1878301.57142857,42
1265,1266,33,TRIBECA,3119002.61764706,68
1266,1267,34,TRIBECA,3508530.36363636,55
1267,1268,35,TRIBECA,3223729.53125,32
1268,1269,36,TRIBECA,3297134.63461538,52
1269,1270,25,UPPER EAST SIDE (59-79),3177113.42748092,131
1270,1271,26,UPPER EAST SIDE (59-79),4105598.78181818,110
1271,1272,27,UPPER EAST SIDE (59-79),4940113.5177305,141
1272,1273,28,UPPER EAST SIDE (59-79),3251155.47445255,137
1273,1274,29,UPPER EAST SIDE (59-79),3178171.72580645,124
1274,1275,30,UPPER EAST SIDE (59-79),2644187.5,192
1275,1276,31,UPPER EAST SIDE (59-79),2755039.37777778,225
1276,1277,32,UPPER EAST SIDE (59-79),1657606.1969112,259
1277,1278,33,UPPER EAST SIDE (59-79),2164328.32843137,204
1278,1279,34,UPPER EAST SIDE (59-79),3208041.49450549,182
1279,1280,35,UPPER EAST SIDE (59-79),2259866.65384615,130
1280,1281,36,UPPER EAST SIDE (59-79),3466454.39041096,146
1281,1282,25,UPPER EAST SIDE (79-96),2135522.87096774,93
1282,1283,26,UPPER EAST SIDE (79-96),1521161.3375,80
1283,1284,27,UPPER EAST SIDE (79-96),3011735.25925926,108
1284,1285,28,UPPER EAST SIDE (79-96),2108129.39175258,97
1285,1286,29,UPPER EAST SIDE (79-96),2568856.93023256,129
1286,1287,30,UPPER EAST SIDE (79-96),2062498.3255814,129
1287,1288,31,UPPER EAST SIDE (79-96),3654594.58783784,148
1288,1289,32,UPPER EAST SIDE (79-96),1842934.49612403,129
1289,1290,33,UPPER EAST SIDE (79-96),2720881.86554622,119
1290,1291,34,UPPER EAST SIDE (79-96),2909276.93693694,111
1291,1292,35,UPPER EAST SIDE (79-96),1676630.58928571,112
1292,1293,36,UPPER EAST SIDE (79-96),2050292.7797619,168
1293,1294,25,UPPER EAST SIDE (96-110),1198755.0,4
1294,1295,26,UPPER EAST SIDE (96-110),1604571.83333333,12
1295,1296,27,UPPER EAST SIDE (96-110),5233333.33333333,3
1296,1297,28,UPPER EAST SIDE (96-110),546488.0,2
1297,1298,29,UPPER EAST SIDE (96-110),1982500.0,4
1298,1299,30,UPPER EAST SIDE (96-110),4061316.25,8
1299,1300,31,UPPER EAST SIDE (96-110),1845896.2,5
1300,1301,32,UPPER EAST SIDE (96-110),1414285.71428571,7
1301,1302,33,UPPER EAST SIDE (96-110),2903800.0,5
1302,1303,34,UPPER EAST SIDE (96-110),2046881.25,4
1303,1304,35,UPPER EAST SIDE (96-110),1133191.33333333,3
1304,1305,36,UPPER EAST SIDE (96-110),1925244.75,4
1305,1306,25,UPPER WEST SIDE (59-79),5442541.125,96
1306,1307,26,UPPER WEST SIDE (59-79),1735810.95348837,86
1307,1308,27,UPPER WEST SIDE (59-79),1778374.55913978,93
1308,1309,28,UPPER WEST SIDE (59-79),5131613.49166667,120
1309,1310,29,UPPER WEST SIDE (59-79),1596593.60909091,110
1310,1311,30,UPPER WEST SIDE (59-79),1946421.76821192,151
1311,1312,31,UPPER WEST SIDE (59-79),2348833.53719008,121
1312,1313,32,UPPER WEST SIDE (59-79),3066879.79411765,136
1313,1314,33,UPPER WEST SIDE (59-79),2075730.15,140
1314,1315,34,UPPER WEST SIDE (59-79),4392947.02985075,134
1315,1316,35,UPPER WEST SIDE (59-79),5055640.27272727,132
1316,1317,36,UPPER WEST SIDE (59-79),3182691.1,130
1317,1318,25,UPPER WEST SIDE (79-96),2222050.84,75
1318,1319,26,UPPER WEST SIDE (79-96),2400627.21052632,57
1319,1320,27,UPPER WEST SIDE (79-96),16162738.1632653,49
1320,1321,28,UPPER WEST SIDE (79-96),2755266.27142857,70
1321,1322,29,UPPER WEST SIDE (79-96),1857108.12903226,62
1322,1323,30,UPPER WEST SIDE (79-96),2362515.98823529,85
1323,1324,31,UPPER WEST SIDE (79-96),2527837.77659574,94
1324,1325,32,UPPER WEST SIDE (79-96),2003890.6741573003,89
1325,1326,33,UPPER WEST SIDE (79-96),2105554.71428571,56
1326,1327,34,UPPER WEST SIDE (79-96),3556044.62337662,77
1327,1328,35,UPPER WEST SIDE (79-96),1504202.77333333,75
1328,1329,36,UPPER WEST SIDE (79-96),1715808.08695652,69
1329,1330,25,UPPER WEST SIDE (96-116),816583.1,20
1330,1331,26,UPPER WEST SIDE (96-116),1660973.06896552,29
1331,1332,27,UPPER WEST SIDE (96-116),1001631.73076923,26
1332,1333,28,UPPER WEST SIDE (96-116),2454114.22222222,18
1333,1334,29,UPPER WEST SIDE (96-116),1101149.42307692,26
1334,1335,30,UPPER WEST SIDE (96-116),1241626.0,48
1335,1336,31,UPPER WEST SIDE (96-116),1252747.97058824,34
1336,1337,32,UPPER WEST SIDE (96-116),2020702.72727273,33
1337,1338,33,UPPER WEST SIDE (96-116),1941048.13157895,38
1338,1339,34,UPPER WEST SIDE (96-116),2120118.61111111,36
1339,1340,35,UPPER WEST SIDE (96-116),3391361.0,25
1340,1341,36,UPPER WEST SIDE (96-116),6992867.88,25
1341,1342,25,WASHINGTON HEIGHTS LOWER,520464.66666666704,9
1342,1343,26,WASHINGTON HEIGHTS LOWER,2243689.83333333,12
1343,1344,27,WASHINGTON HEIGHTS LOWER,9647926.92307692,13
1344,1345,28,WASHINGTON HEIGHTS LOWER,1989658.23529412,17
1345,1346,29,WASHINGTON HEIGHTS LOWER,1852661.6,10
1346,1347,30,WASHINGTON HEIGHTS LOWER,1336906.51851852,27
1347,1348,31,WASHINGTON HEIGHTS LOWER,3933982.70588235,17
1348,1349,32,WASHINGTON HEIGHTS LOWER,2568289.375,8
1349,1350,33,WASHINGTON HEIGHTS LOWER,6109892.5,14
1350,1351,34,WASHINGTON HEIGHTS LOWER,1146356.71428571,7
1351,1352,35,WASHINGTON HEIGHTS LOWER,4210352.0,9
1352,1353,36,WASHINGTON HEIGHTS LOWER,1150313.8,20
1353,1354,25,WASHINGTON HEIGHTS UPPER,804690.32,25
1354,1355,26,WASHINGTON HEIGHTS UPPER,962046.777777778,27
1355,1356,27,WASHINGTON HEIGHTS UPPER,1348786.65384615,26
1356,1357,28,WASHINGTON HEIGHTS UPPER,1624459.55172414,29
1357,1358,29,WASHINGTON HEIGHTS UPPER,1019011.8,35
1358,1359,30,WASHINGTON HEIGHTS UPPER,1289788.25,32
1359,1360,31,WASHINGTON HEIGHTS UPPER,819471.2,20
1360,1361,32,WASHINGTON HEIGHTS UPPER,878445.692307692,26
1361,1362,33,WASHINGTON HEIGHTS UPPER,2138053.69230769,26
1362,1363,34,WASHINGTON HEIGHTS UPPER,1701068.41935484,31
1363,1364,35,WASHINGTON HEIGHTS UPPER,886493.0909090909,22
1364,1365,36,WASHINGTON HEIGHTS UPPER,935999.441176471,34
1365,1366,37,ALPHABET CITY,642259.454545455,11
1366,1367,38,ALPHABET CITY,674000.0,5
1367,1368,39,ALPHABET CITY,1052000.0,5
1368,1369,40,ALPHABET CITY,1948173.07142857,14
1369,1370,41,ALPHABET CITY,4782541.26086957,23
1370,1371,42,ALPHABET CITY,3724947.84615385,13
1371,1372,43,ALPHABET CITY,1098733.0,11
1372,1373,44,ALPHABET CITY,2711286.42857143,14
1373,1374,45,ALPHABET CITY,1549568.61538462,13
1374,1375,46,ALPHABET CITY,24258916.5,6
1375,1376,47,ALPHABET CITY,4412406.875,8
1376,1377,48,ALPHABET CITY,1882140.58333333,24
1377,1378,37,CHELSEA,2208808.96153846,52
1378,1379,38,CHELSEA,4495503.86111111,72
1379,1380,39,CHELSEA,1152736.29457364,129
1380,1381,40,CHELSEA,3027294.23636364,55
1381,1382,41,CHELSEA,2588832.35294118,102
1382,1383,42,CHELSEA,3065891.23188406,69
1383,1384,43,CHELSEA,1961898.02380952,42
1384,1385,44,CHELSEA,2717781.16666667,78
1385,1386,45,CHELSEA,3782591.70967742,62
1386,1387,46,CHELSEA,6017061.08888889,45
1387,1388,47,CHELSEA,5214827.21818182,55
1388,1389,48,CHELSEA,8222164.6122449,49
1389,1390,37,CHINATOWN,7551021.83333333,6
1390,1391,38,CHINATOWN,3098800.0,7
1391,1392,39,CHINATOWN,2150000.0,10
1392,1393,40,CHINATOWN,2994781.71428571,7
1393,1394,41,CHINATOWN,6444938.0,10
1394,1395,42,CHINATOWN,2031314.0,7
1395,1396,43,CHINATOWN,2408170.16666667,6
1396,1397,44,CHINATOWN,5067000.0,9
1397,1398,45,CHINATOWN,5148285.71428571,7
1398,1399,46,CHINATOWN,1197881.66666667,3
1399,1400,47,CHINATOWN,3130089.0,5
1400,1401,48,CHINATOWN,5420000.0,4
1401,1402,37,CIVIC CENTER,2910373.64,25
1402,1403,38,CIVIC CENTER,5326889.71428571,14
1403,1404,39,CIVIC CENTER,3765282.0,27
1404,1405,40,CIVIC CENTER,6453882.125,8
1405,1406,41,CIVIC CENTER,3485558.80952381,21
1406,1407,42,CIVIC CENTER,4094724.89285714,28
1407,1408,43,CIVIC CENTER,4639820.21212121,33
1408,1409,44,CIVIC CENTER,4635352.74193548,31
1409,1410,45,CIVIC CENTER,4774716.09090909,33
1410,1411,46,CIVIC CENTER,4086219.53846154,26
1411,1412,47,CIVIC CENTER,5507503.07407407,27
1412,1413,48,CIVIC CENTER,5511386.16666667,12
1413,1414,37,CLINTON,8129702.88888889,18
1414,1415,38,CLINTON,1159873.55555556,9
1415,1416,39,CLINTON,1291487.85714286,14
1416,1417,40,CLINTON,908345.043478261,23
1417,1418,41,CLINTON,10742817.4814815,27
1418,1419,42,CLINTON,1474179.61538462,26
1419,1420,43,CLINTON,793333.333333333,18
1420,1421,44,CLINTON,975984.4615384621,13
1421,1422,45,CLINTON,1006737.44,25
1422,1423,46,CLINTON,999088.805555556,36
1423,1424,47,CLINTON,1083069.5,18
1424,1425,48,CLINTON,4407610.73684211,19
1425,1426,37,EAST VILLAGE,1365138.75,12
1426,1427,38,EAST VILLAGE,1580342.30769231,13
1427,1428,39,EAST VILLAGE,2007125.0,8
1428,1429,40,EAST VILLAGE,8146002.1,10
1429,1430,41,EAST VILLAGE,4132547.13333333,15
1430,1431,42,EAST VILLAGE,6040552.0,9
1431,1432,43,EAST VILLAGE,3037857.14285714,7
1432,1433,44,EAST VILLAGE,2446500.0,20
1433,1434,45,EAST VILLAGE,2626577.78571429,14
1434,1435,46,EAST VILLAGE,2156787.0,7
1435,1436,47,EAST VILLAGE,2633560.41666667,12
1436,1437,48,EAST VILLAGE,1048752.5,4
1437,1438,37,FASHION,30176853.5714286,7
1438,1439,38,FASHION,4155714.28571429,7
1439,1440,39,FASHION,5162067.85714286,7
1440,1441,40,FASHION,42153800.363636404,11
1441,1442,41,FASHION,18722173.375,8
1442,1443,42,FASHION,8473332.90909091,11
1443,1444,43,FASHION,40788000.0,8
1444,1445,44,FASHION,9545129.54545454,11
1445,1446,45,FASHION,26557260.0,5
1446,1447,46,FASHION,9260165.875,8
1447,1448,47,FASHION,63430766.3,10
1448,1449,48,FASHION,41134553.428571396,14
1449,1450,37,FINANCIAL,5547413.45,20
1450,1451,38,FINANCIAL,1343224.11538462,26
1451,1452,39,FINANCIAL,17828934.958333302,24
1452,1453,40,FINANCIAL,15273951.966666698,30
1453,1454,41,FINANCIAL,1316242.88571429,35
1454,1455,42,FINANCIAL,5456234.5,26
1455,1456,43,FINANCIAL,1385936.34615385,26
1456,1457,44,FINANCIAL,1165808.29032258,31
1457,1458,45,FINANCIAL,23007812.083333302,24
1458,1459,46,FINANCIAL,6113154.84210526,19
1459,1460,47,FINANCIAL,905001.923076923,26
1460,1461,48,FINANCIAL,8556230.51851852,27
1461,1462,37,FLATIRON,3282504.36363636,33
1462,1463,38,FLATIRON,5843173.61904762,21
1463,1464,39,FLATIRON,3488743.62068966,29
1464,1465,40,FLATIRON,3979942.22727273,44
1465,1466,41,FLATIRON,4943996.27027027,37
1466,1467,42,FLATIRON,9044861.69047619,42
1467,1468,43,FLATIRON,3600675.14285714,28
1468,1469,44,FLATIRON,6350173.33333333,33
1469,1470,45,FLATIRON,5392558.21428571,28
1470,1471,46,FLATIRON,2553315.41176471,17
1471,1472,47,FLATIRON,3036813.23809524,21
1472,1473,48,FLATIRON,3346660.60714286,28
1473,1474,37,GRAMERCY,1730300.75,24
1474,1475,38,GRAMERCY,1002555.07407407,27
1475,1476,39,GRAMERCY,1634060.9375,32
1476,1477,40,GRAMERCY,1098996.36585366,41
1477,1478,41,GRAMERCY,2304739.70588235,68
1478,1479,42,GRAMERCY,2428333.66666667,60
1479,1480,43,GRAMERCY,1494305.23913043,46
1480,1481,44,GRAMERCY,1797956.2,45
1481,1482,45,GRAMERCY,2153018.70967742,31
1482,1483,46,GRAMERCY,1673509.0,34
1483,1484,47,GRAMERCY,1475686.425,40
1484,1485,48,GRAMERCY,2862639.80769231,26
1485,1486,37,GREENWICH VILLAGE-CENTRAL,4438205.09090909,55
1486,1487,38,GREENWICH VILLAGE-CENTRAL,2198827.65853659,41
1487,1488,39,GREENWICH VILLAGE-CENTRAL,2633022.825,40
1488,1489,40,GREENWICH VILLAGE-CENTRAL,4610544.94736842,57
1489,1490,41,GREENWICH VILLAGE-CENTRAL,3608353.10416667,48
1490,1491,42,GREENWICH VILLAGE-CENTRAL,2843215.18181818,44
1491,1492,43,GREENWICH VILLAGE-CENTRAL,4789716.30232558,43
1492,1493,44,GREENWICH VILLAGE-CENTRAL,2140630.60869565,69
1493,1494,45,GREENWICH VILLAGE-CENTRAL,3915699.33333333,48
1494,1495,46,GREENWICH VILLAGE-CENTRAL,3440909.16981132,53
1495,1496,47,GREENWICH VILLAGE-CENTRAL,7563724.25714286,35
1496,1497,48,GREENWICH VILLAGE-CENTRAL,2211287.32432432,37
1497,1498,37,GREENWICH VILLAGE-WEST,4673027.8,55
1498,1499,38,GREENWICH VILLAGE-WEST,4102177.67391304,46
1499,1500,39,GREENWICH VILLAGE-WEST,4564022.25333333,75
1500,1501,40,GREENWICH VILLAGE-WEST,6146385.51851852,54
1501,1502,41,GREENWICH VILLAGE-WEST,4369926.53658537,41
1502,1503,42,GREENWICH VILLAGE-WEST,3335591.875,72
1503,1504,43,GREENWICH VILLAGE-WEST,4099557.44262295,61
1504,1505,44,GREENWICH VILLAGE-WEST,3576975.13043478,46
1505,1506,45,GREENWICH VILLAGE-WEST,4835335.6,40
1506,1507,46,GREENWICH VILLAGE-WEST,1848048.48888889,45
1507,1508,47,GREENWICH VILLAGE-WEST,4161970.59375,32
1508,1509,48,GREENWICH VILLAGE-WEST,4729009.325581401,43
1509,1510,37,HARLEM-CENTRAL,6399768.47619048,42
1510,1511,38,HARLEM-CENTRAL,1445093.72093023,43
1511,1512,39,HARLEM-CENTRAL,2743571.30232558,43
1512,1513,40,HARLEM-CENTRAL,1973177.03773585,53
1513,1514,41,HARLEM-CENTRAL,2561033.94736842,57
1514,1515,42,HARLEM-CENTRAL,3445377.52307692,65
1515,1516,43,HARLEM-CENTRAL,3734533.81666667,60
1516,1517,44,HARLEM-CENTRAL,1015107.78723404,47
1517,1518,45,HARLEM-CENTRAL,4816957.44444444,54
1518,1519,46,HARLEM-CENTRAL,1722383.26470588,34
1519,1520,47,HARLEM-CENTRAL,1375079.25757576,66
1520,1521,48,HARLEM-CENTRAL,2025812.46478873,71
1521,1522,37,HARLEM-EAST,2310454.54545455,11
